0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
415307,511869.6493,922703.7466,377323.033,600235.2572,527857.8102,415307,693169.0532,525526.6852,679609.3344,431261.4867,573983.5295,4758,2998.416105,9471.935724,5167.021052,110.2319009,6447.090892,415305.4826,415309.4502,415301.4802,415306.0067,415302.9684,415309.9195,415305.8494,693157.1171,693166.5498,693165.2401,693164.3054,693169.5873,693167.1729,693172.1261,4757.179842,4752.369154
415307,1183523.697,695380.4774,827673.2419,614743.3031,610575.0738,415307,726788.4121,596700.0994,368638.1688,400999.7084,285657.7625,4758,5676.98087,6386.233009,6505.284766,3291.830324,5046.090834,415300.186,415303.529,415308.4226,415314.3044,415309.0056,415306.5291,415307.7715,726787.8431,726796.4676,726785.8555,726782.6759,726782.7672,726787.3384,726772.9642,4750.812298,4755.236523
415307,491023.2526,356509.6742,1261603.649,315513.4116,811608.2653,415307,654487.1613,481967.6678,404742.6008,666713.2475,631498.9845,4758,1603.796264,6167.03618,4705.893685,6327.571375,5570.43393,415311.6516,415310.42,415300.8751,415307.8779,415300.4878,415303.5215,415302.0126,654497.1343,654485.8667,654477.0811,654472.2093,654484.761,654488.1815,654487.5513,4749.965223,4755.997597
415307,849237.6316,652340.4093,184276.2183,606152.9972,344940.0488,415307,515984.4727,576801.1255,721786.6966,593545.6734,644225.5272,4758,1027.696415,1709.582498,8581.551545,4681.704039,7358.383185,415311.9247,415304.6618,415300.0574,415305.109,415312.9711,415306.2671,415303.3434,515983.1875,515983.7801,515982.1768,515994.1194,515991.9495,515982.8204,515978.7697,4762.883679,4770.33758
415307,456245.6993,398637.2285,1049387.652,424936.6576,413618.9134,415307,391419.8368,515818.3784,551112.8005,469256.3766,243071.2457,4758,639.8625124,6022.717403,7071.755271,3442.946327,8522.96068,415306.7678,415303.4979,415302.8685,415309.3729,415309.4269,415308.1364,415302.383,391407.2903,391429.4208,391426.1862,391425.8402,391412.702,391430.7067,391414.1103,4756.550657,4741.533853
415307,979355.2891,870032.8644,205726.5999,503019.294,595312.0535,415307,509938.3977,581734.4441,648979.1157,500502.1632,670290.0405,4758,2256.602771,4963.226365,6230.620273,4062.425384,4051.187245,415307.1005,415305.3093,415299.776,415307.354,415299.4408,415309.7932,415311.5834,509951.0844,509945.9911,509935.6228,509943.0292,509947.6178,509943.828,509942.1707,4755.006773,4763.668953
415307,1196424.369,401760.2059,3440371.37,498067.1568,511233.7251,415307,821539.6304,429356.5846,634854.4391,425596.0385,356394.6998,4758,1320.468837,4323.03261,5869.100909,1811.142689,5011.854478,415302.8973,415301.8223,415303.1774,415311.0177,415309.417,415306.4489,415306.1763,821547.4574,821539.1636,821534.3809,821538.6966,821540.2375,821540.2831,821536.6753,4755.852522,4753.022143
415307,977417.5032,578951.07,365643.1619,707945.3917,459154.2667,415307,624035.7608,686009.2359,412003.2755,505337.1826,1898712.802,4758,5397.299875,4660.677923,9743.959218,6191.283486,6884.852251,415310.9761,415306.141,415309.0399,415311.2393,415308.3672,415307.809,415307.9285,624031.3912,624033.4648,624032.7882,624038.9987,624043.628,624038.73,624020.185,4755.249811,4763.338946
415307,1157701.001,756522.122,159467.6673,723905.1052,496777.9623,415307,463668.7545,747059.9291,432115.2441,517562.9168,811773.9985,4758,498.7425777,7913.127327,7414.97537,11957.87994,7375.028288,415308.0609,415303.5881,415308.8233,415306.3719,415313.8276,415307.8406,415305.0314,463670.3846,463661.9328,463664.9556,463661.5594,463658.317,463672.9759,463668.8016,4756.27547,4753.223915
415307,949452.434,274770.4025,190110.9002,677930.1435,776741.1626,415307,611518.9988,635315.5976,691225.7674,724296.4914,523974.236,4758,5917.962907,6260.542216,8116.859971,22999.58078,6249.549837,415306.6341,415310.8832,415308.7814,415309.674,415304.4099,415308.1742,415303.4923,611519.7326,611521.7571,611532.446,611522.5543,611525.9323,611515.3783,611528.0452,4762.662306,4736.825189
415307,424198.4021,721675.2947,1407943.087,449242.9804,726503.7545,415307,473455.024,473075.5697,386562.1223,610138.1836,18239.15996,4758,955.5313844,4439.531786,8327.712842,3646.81272,7400.537048,415303.5892,415302.6533,415306.7835,415306.919,415312.2188,415311.4356,415307.2396,473450.6511,473471.998,473452.7107,473455.7712,473446.6829,473464.9248,473455.5553,4770.284302,4768.086901
415307,508423.9772,584937.9149,132529.4431,650050.7014,568599.4365,415307,408095.1598,428528.8735,531398.4538,548328.7501,182520.3662,4758,3609.487419,4718.547495,6631.949518,608.0291856,7319.802144,415305.0805,415303.5872,415307.0796,415307.5326,415300.6827,415303.3098,415299.9913,408089.5175,408090.7488,408098.4049,408094.4901,408088.5334,408095.9592,408096.7667,4766.730941,4758.500956
415307,728707.1037,295624.3952,171605.2357,515590.6497,605620.4475,415307,533155.4837,481708.3098,585063.1771,498759.2575,666251.8575,4758,5306.820345,4974.982931,9146.939056,4305.467224,4983.498058,415304.6023,415297.1694,415304.402,415304.1682,415308.9252,415307.8249,415311.7099,533157.9239,533165.3438,533140.3259,533155.2033,533156.0842,533146.6396,533145.2181,4749.839964,4750.679926
415307,978854.4438,556555.1899,69811.73548,587093.1961,608327.6604,415307,615997.3284,537465.2864,322981.1494,556508.4381,767245.8291,4758,3924.567543,8147.953672,3622.431642,8042.091887,4795.548965,415306.2438,415302.3494,415305.5755,415306.4244,415307.1186,415307.4677,415307.6034,615999.3648,615999.6881,616011.4978,615990.9652,615991.6605,616000.2969,615995.7476,4755.297142,4733.470199
415307,1085882.63,600120.3737,1311914.486,445197.3464,444734.817,415307,502211.4707,511555.9182,415369.405,396912.3397,1162059.757,4758,1842.347707,8186.631468,4911.771075,28.66494417,6253.046777,415304.1846,415309.9359,415308.5563,415298.1587,415306.994,415308.0777,415311.0527,502213.6962,502226.9301,502226.5023,502202.1774,502200.4844,502211.2378,502214.3131,4769.435727,4759.809425
415307,1036513.234,616079.5334,690962.0998,717843.774,729566.1437,415307,665403.6123,378673.2004,686065.2851,475321.8782,370536.7652,4758,5830.27574,8477.506493,3718.211979,3611.106742,4044.025689,415307.0113,415299.8892,415301.0043,415310.2655,415305.665,415303.3268,415311.1887,665404.7942,665417.8405,665417.9286,665400.2759,665408.8813,665397.7318,665402.4923,4772.609424,4760.797698
415307,478903.6764,687265.4021,539306.437,535843.9105,524321.2284,415307,448824.7864,435165.3152,576013.7163,688755.146,967258.4793,4758,811.1931846,5699.925339,6110.782238,5278.996951,6102.893843,415305.1086,415309.6055,415309.7192,415302.2273,415315.862,415309.8748,415309.6067,448812.0022,448821.5779,448828.6257,448829.8489,448837.232,448827.8239,448822.1553,4750.294328,4774.319737
415307,468097.9841,687315.3996,1233596.301,369534.9125,424828.6857,415307,657271.292,353527.8336,463338.6796,650199.262,33641.54988,4758,4292.711286,5862.20505,6434.164348,145.4077818,6700.111557,415306.1995,415301.0626,415309.2289,415302.7008,415310.1699,415308.5165,415310.9604,657271.2539,657274.9767,657261.1006,657265.2597,657267.1585,657264.2722,657271.1145,4757.706908,4767.545616
415307,825395.5412,202606.6572,164560.7581,496824.2827,622578.3361,415307,476932.5008,548448.2748,775533.3197,645395.9245,27992.02675,4758,1250.737397,6432.330186,3940.726999,1561.93862,8577.266781,415300.5522,415309.5414,415307.3979,415304.9595,415312.2219,415309.9674,415304.6761,476921.9126,476917.633,476926.2918,476934.4536,476928.0209,476937.3816,476941.1914,4754.684607,4761.415533
415307,431995.3924,598330.4732,88958.73385,828245.5756,580930.3396,415307,598842.1788,642156.8865,664994.5972,418219.8373,2414324.642,4758,4549.48651,5563.699326,6609.013231,1856.433879,4397.504767,415301.2117,415305.5858,415310.3824,415300.4781,415313.2414,415302.5732,415304.5122,598836.423,598836.8519,598832.7831,598847.6205,598854.2518,598847.7916,598857.6535,4753.144978,4747.370721
415307,863103.7836,709605.2426,830500.2605,737494.6483,725838.3039,415307,704223.824,404515.1523,668282.256,436809.1839,350124.8284,4758,1270.519967,5239.086834,5115.144322,1135.845548,4711.476608,415303.8401,415305.6014,415303.9125,415314.9203,415306.9143,415299.8174,415314.6209,704223.4591,704219.404,704225.4959,704219.6403,704224.5948,704229.6966,704232.6301,4766.290439,4759.356105
415307,498059.515,591455.0939,358308.4034,385240.9435,535533.3695,415307,629811.6431,536882.5322,572542.3087,670668.682,744118.0005,4758,1237.761652,4573.195363,6782.269474,984.5427268,5975.361987,415313.0936,415298.6285,415305.9181,415306.0989,415304.9277,415312.3336,415316.5792,629802.6932,629811.3616,629815.2545,629814.5748,629802.4819,629803.9599,629813.0799,4750.495422,4745.753611
415307,813880.086,775545.7575,453420.0982,672863.0921,597606.3435,415307,550055.6219,459920.1766,692413.5705,778197.7031,127273.8566,4758,4972.20749,4494.990599,6540.686069,1011.020385,3878.275041,415304.3274,415304.4786,415300.371,415310.5758,415302.7249,415301.2201,415304.6824,550056.0365,550058.3725,550059.6938,550046.8541,550060.9453,550062.297,550054.9093,4753.584397,4749.745091
415307,1083464.992,813916.9018,404605.8959,545921.2373,667635.2911,415307,384390.2341,424222.4452,498992.9688,802060.416,571998.594,4758,3658.900122,5066.776441,5950.893529,6865.209144,4476.697586,415307.161,415304.123,415313.1798,415307.5638,415312.7154,415305.6429,415307.1508,384387.5352,384391.8768,384384.1101,384388.3252,384393.3159,384383.9061,384399.6524,4762.456906,4745.865266
415307,571638.4936,563284.5432,107826.9988,611203.9083,450673.3186,415307,839977.4309,515615.4306,539039.744,530012.7781,1084729.042,4758,2717.194258,7630.721202,8416.254612,1949.587219,5233.592966,415303.4665,415310.0023,415306.8961,415311.8516,415305.3407,415308.8934,415305.0903,839981.5334,839959.0294,839988.2332,839974.3636,839973.4526,839987.7859,839972.0106,4764.155821,4761.650055
415307,804857.0998,743159.096,672387.0494,431015.2474,577268.1461,415307,824317.2607,807154.0657,576818.837,407710.7568,52744.64435,4758,2609.889081,4898.740059,5473.952214,673.2728654,8298.673591,415311.9898,415314.456,415312.422,415313.2762,415305.955,415305.7956,415308.9358,824317.6843,824313.7198,824309.2495,824316.4332,824323.4061,824318.6668,824306.0728,4757.195728,4759.280031
415307,1160921.124,325676.327,705797.6798,562925.9601,606774.4887,415307,375523.2606,711164.1135,448519.2966,451852.2296,196018.0219,4758,2285.380318,3848.696864,6234.753644,5105.789362,5977.672302,415310.0078,415308.4255,415307.2679,415310.7636,415315.3322,415303.6768,415306.0135,375516.4468,375527.9869,375517.5961,375514.8306,375505.4895,375517.865,375532.2831,4747.829871,4762.957476
415307,535501.5052,428167.9907,226800.3419,515439.542,476381.39,415307,594932.257,570357.5078,664353.5716,411388.4049,758699.441,4758,1782.677942,3381.443311,5728.171898,13971.21605,5303.334297,415302.7877,415312.888,415307.6955,415310.7966,415296.8218,415308.954,415306.6957,594938.1572,594919.4639,594927.8271,594933.3455,594931.2451,594938.9698,594925.0492,4771.437965,4764.78869
415307,1089097.172,568774.8018,1554814.835,389851.8926,473841.9427,415307,553865.4488,539396.9426,419102.5111,641388.705,416565.0918,4758,1538.654758,8111.576432,3089.98957,89.21046606,5819.993755,415309.7812,415309.4575,415306.0517,415300.4813,415307.8529,415303.2774,415306.7227,553864.6237,553859.0819,553862.4391,553869.1416,553865.5681,553875.3524,553862.1819,4748.912134,4773.497407
415307,970697.472,432207.2524,3710958.732,741912.4846,317459.571,415307,479774.6094,498339.8357,401069.3286,581509.8094,551264.8795,4758,802.48424,4565.37272,3602.730167,319.5030751,6469.041066,415308.3599,415310.6492,415304.2434,415308.3776,415310.9236,415305.5111,415314.5299,479776.4076,479778.9477,479774.8334,479775.0476,479772.3956,479766.9423,479755.4282,4750.343214,4750.834156
415307,510032.4242,679080.1148,420425.3541,615688.2928,455961.5728,415307,788922.8202,510783.1312,679735.5937,485021.6001,174313.4008,4758,4528.515402,3919.181529,3619.247272,2281.603715,5398.727372,415311.0766,415303.888,415310.3839,415309.4184,415314.036,415306.1358,415309.8703,788912.7613,788923.0817,788928.3525,788908.8532,788927.8278,788913.4133,788918.0001,4749.578573,4738.705402
415307,508836.7604,606325.8109,351405.2834,436843.4458,579882.9412,415307,715930.2278,400824.4218,458669.935,419252.9751,453076.4065,4758,5068.621327,2794.174808,9488.479601,1217.834732,7565.967492,415302.5472,415302.3998,415304.0237,415305.4195,415304.9332,415306.5329,415310.7403,715929.1715,715915.9755,715930.5634,715933.5461,715921.5463,715926.845,715926.4677,4734.31168,4754.591179
415307,964680.5979,441634.6662,1882019.494,907005.767,479314.9947,415307,838236.7118,324593.7069,251446.6478,530016.1845,38620.19168,4758,1325.122996,5839.506593,3148.354926,3502.05128,4851.754075,415304.2565,415301.7191,415312.9211,415305.9699,415310.9392,415302.8211,415312.8521,838251.0032,838243.7005,838241.8863,838238.7668,838247.6752,838233.4975,838245.7945,4757.41562,4759.030166
415307,747781.6454,339873.5737,70238.13587,586344.7086,619987.7452,415307,609305.5072,306611.1361,582312.3939,596169.9052,230217.9268,4758,5698.011625,6306.969128,4974.077701,4716.668116,3944.801079,415303.25,415309.0446,415307.3466,415306.3973,415313.9974,415306.6148,415306.1825,609306.6054,609299.08,609303.4985,609301.8961,609305.2065,609311.9416,609299.4105,4755.245161,4783.314596
415307,476944.0302,381431.3431,856651.996,560106.3978,505364.798,415307,704869.2053,532091.811,401503.5995,648413.155,518920.5515,4758,1437.071997,4387.611725,6177.199553,7385.575716,6388.222421,415303.9713,415306.6431,415304.3715,415301.5197,415311.7616,415312.6754,415307.2261,704872.1775,704865.7281,704881.5681,704865.6677,704868.4951,704871.8038,704869.447,4746.830636,4746.927386
415307,1057251.268,712735.1939,339546.4449,486607.5957,553980.1986,415307,582987.6059,712557.2144,492971.8452,525147.3755,1610339.365,4758,5807.419268,10271.9707,7360.740538,2769.377759,3934.275068,415300.1398,415309.3439,415310.4061,415300.8785,415310.6984,415297.6919,415305.9501,582988.0933,582992.1262,582988.5097,582989.8951,582984.6848,582989.5439,582989.2534,4745.667163,4742.630844
415307,812178.6502,829688.1801,25598.28285,966660.7131,724602.9008,415307,619341.2846,722465.0926,562094.6153,338566.3461,1624395.087,4758,709.6043239,7521.074764,6774.702594,23289.40241,6344.669557,415306.2316,415310.8943,415301.7421,415304.759,415304.5388,415308.0022,415315.3844,619334.3445,619338.7061,619328.9691,619351.7772,619350.6424,619345.305,619337.681,4768.48325,4757.308659
415307,533544.4718,640270.5078,1061276.842,394096.0341,391628.1047,415307,713893.0828,517402.7185,556971.5035,445552.0407,537631.6039,4758,2722.214244,1545.319021,9067.154036,8393.707088,4074.592924,415306.903,415311.8025,415306.1064,415300.7735,415310.8429,415298.3592,415305.3147,713882.1711,713891.6898,713890.8661,713889.2868,713884.925,713893.4558,713883.1576,4753.926556,4761.560639
415307,1058421.755,327208.1988,178007.7964,475753.6191,578485.7882,415307,582378.72,460302.964,585396.8029,437853.7551,1026541.059,4758,1512.21293,6183.28548,3158.419106,11715.42114,5408.414683,415301.1125,415301.762,415311.891,415307.3804,415308.0236,415306.8726,415306.2867,582380.4095,582374.4467,582372.0179,582385.6162,582387.3046,582373.3607,582380.0795,4759.162219,4753.439389
415307,1181243.449,489720.928,714111.8523,474306.2038,518255.4027,415307,537580.5254,509673.2563,735987.7312,501836.6807,72338.87551,4758,1454.239823,6499.286833,6509.009605,3545.578184,5623.660047,415312.3461,415305.3329,415303.22,415304.6702,415307.3196,415312.2937,415304.415,537575.0318,537575.3034,537575.2629,537577.7965,537586.858,537582.352,537588.4404,4760.317593,4740.389057
415307,503659.6989,600725.025,268675.9192,501130.5562,313373.9223,415307,837282.0963,503011.9182,532201.3005,407352.7908,167744.3949,4758,2785.352308,5601.887447,5603.359551,14371.92451,6359.529131,415312.4321,415304.0332,415312.193,415303.7245,415303.3484,415303.4982,415309.9551,837279.7511,837284.9377,837285.1719,837272.1644,837290.3782,837286.208,837275.9683,4763.56396,4759.396607
415307,951306.1719,876492.8965,193856.0082,626731.4968,616211.4308,415307,592672.1203,251886.4556,459652.7626,596659.7738,1404050.061,4758,2351.894209,4877.764195,5931.025118,985.3545009,6165.232605,415309.1536,415311.011,415306.9385,415306.5961,415300.3584,415306.0096,415312.3504,592677.6951,592670.1329,592664.9755,592669.0712,592661.4576,592678.7869,592670.1403,4773.710672,4744.423628
415307,844227.0315,575162.2916,1837324.134,561674.5422,627622.3008,415307,675579.1612,460038.4815,630950.8387,336642.8287,303097.0016,4758,831.930396,4855.457413,4866.643454,3014.776151,5062.052424,415307.398,415305.3091,415304.2884,415305.9319,415309.829,415311.5199,415301.211,675591.8463,675575.4012,675580.0875,675579.027,675584.5793,675587.742,675591.4854,4768.942078,4754.386339
415307,1084371.027,863226.5554,204320.3033,395322.0717,369908.8248,415307,511088.9976,817118.5564,502429.9538,681242.8031,62155.74313,4758,4684.236451,5837.498346,8416.57374,10098.37046,5746.852004,415305.081,415301.2268,415306.9712,415305.2505,415306.3566,415309.5244,415310.2336,511101.7265,511091.6263,511091.8146,511085.8938,511086.7314,511075.4834,511096.6778,4766.232939,4761.425574
415307,1100129.277,841169.048,41916.5877,706487.9933,689010.1361,415307,679987.9706,322435.8366,389337.4487,456259.3019,678626.7053,4758,1397.284141,6346.256126,3001.044414,925.5433704,7560.47491,415306.8019,415309.3497,415306.1742,415313.0447,415300.7113,415303.4809,415305.126,679989.5471,679996.256,679990.0947,679978.8014,679984.9784,679988.6794,679978.5749,4753.362284,4756.10831
415307,1179004.561,430189.6642,95869.72225,644259.3195,442253.5425,415307,655877.6001,506172.1331,397079.6635,669656.8088,521890.8041,4758,3748.34907,6461.692427,4681.952088,17337.29041,6050.791246,415302.6042,415302.3877,415315.1641,415305.3346,415302.8377,415309.2701,415304.5089,655873.3406,655866.5139,655879.5537,655870.7017,655866.0275,655880.0733,655871.9823,4757.688418,4745.522286
415307,1154194.417,647386.7237,71127.0091,747764.7666,442257.5343,415307,767853.3619,290118.4798,491896.701,764153.472,536629.7081,4758,1787.813412,9288.932158,4023.787378,3133.136028,6249.555706,415298.4869,415305.3374,415308.4163,415304.1256,415306.3043,415299.9052,415310.4257,767852.2347,767845.2882,767852.9548,767870.0909,767863.5928,767846.3854,767863.6844,4759.800279,4757.59406
415307,614154.6995,523862.1608,452042.5542,375025.6083,409918.3227,415307,532442.8989,727099.9057,623925.049,583338.6774,354427.8538,4758,1357.732857,8664.555652,6275.22436,6219.785725,4003.569394,415301.2464,415305.753,415301.6213,415302.8709,415303.1871,415306.1474,415307.0802,532444.8914,532447.554,532435.8974,532442.3187,532439.9712,532442.1072,532446.2742,4759.199808,4739.290055
415307,1088709.671,731932.6595,678345.2022,498681.434,556074.3402,415307,382133.162,302068.2369,536652.4518,642891.7632,49717.77331,4758,5790.43662,7554.985025,3951.530636,10017.56462,7769.444822,415308.2928,415306.9193,415308.3757,415310.286,415303.5684,415301.615,415312.7276,382140.7254,382146.6618,382148.3308,382135.8816,382131.5522,382130.5023,382129.6968,4771.276146,4762.658566
415307,1158709.45,448353.7038,1814688.169,398188.7768,690560.3082,415307,696419.3264,566845.3256,474176.0264,655699.1418,186406.0072,4758,4149.614067,4139.428396,7861.954245,14229.29818,9247.30428,415305.6787,415308.947,415305.9743,415306.6502,415306.4756,415305.6162,415308.4001,696427.0045,696405.6839,696429.8645,696409.4254,696431.5166,696419.8538,696422.2818,4738.524027,4763.105332
415307,909940.6365,675960.5783,1625295.016,678602.2059,493057.076,415307,665878.9688,453319.4462,322432.3604,755387.2652,39770.48485,4758,2994.277753,3826.76771,8795.816064,3233.682458,5051.72173,415311.3024,415304.7002,415306.678,415314.6986,415315.9466,415309.9525,415302.7686,665873.2396,665875.9912,665874.1004,665883.8992,665882.2889,665873.8654,665874.6839,4756.771416,4757.545001
415307,497467.5173,487252.7209,958810.0407,597798.1247,568576.6773,415307,655285.0252,489899.6686,557941.059,449290.0122,1684502.211,4758,1918.899667,7453.865551,8809.546681,3793.159421,3493.489834,415313.0672,415307.9458,415306.169,415302.2654,415306.1262,415313.9904,415313.7179,655282.8187,655284.0921,655303.7085,655283.4232,655286.5839,655283.6,655282.7132,4747.276248,4770.043512
415307,957617.4533,515718.2235,2776020.954,610660.2131,729887.4598,415307,512494.0314,487793.7264,525633.1767,529225.7196,1588989.323,4758,4719.146116,5180.024881,4132.752685,5843.019791,3513.663736,415309.1884,415307.6018,415307.6458,415316.3641,415302.3973,415305.511,415311.0857,512499.4029,512500.6463,512492.8432,512506.8744,512501.6605,512509.5234,512493.0195,4758.929238,4745.856706
415307,750245.1516,639791.9496,1203010.637,549923.2539,589485.7673,415307,682461.125,405446.6743,723195.81,512892.6729,525612.3469,4758,4416.708148,4550.207529,2654.618836,762.0628573,4571.684612,415305.783,415306.3537,415311.8239,415311.02,415306.4934,415310.8197,415306.6406,682454.8598,682435.4225,682470.0894,682460.784,682454.5313,682466.1681,682481.3512,4755.888848,4761.659608
415307,979712.021,535101.0653,303997.7259,760473.2038,266249.0809,415307,700723.697,543706.8816,513051.0818,498676.942,317737.8072,4758,2217.813654,4972.106678,5769.719148,1206.669146,6512.417903,415305.5754,415313.3825,415306.3961,415303.281,415315.2576,415304.007,415302.9253,700720.0319,700734.9931,700726.918,700718.4449,700736.4339,700715.193,700725.9546,4750.549741,4760.695194
415307,656440.4486,587639.3552,13881.71029,538938.2577,547692.4249,415307,537772.2771,566834.1258,428900.0357,557533.1438,361759.1765,4758,431.5320951,4631.223999,2375.677527,12158.8928,5488.617869,415297.1835,415300.6832,415306.0272,415301.0224,415312.7665,415313.0121,415311.1693,537770.6536,537780.9368,537767.4649,537771.1184,537784.112,537778.6188,537778.7842,4745.232184,4764.074073
415307,404088.9584,423970.3643,1406241.176,440825.4235,241789.073,415307,626289.2344,846850.1672,424661.6219,604769.0283,410146.1759,4758,3490.28527,7424.78333,7081.387091,11159.72488,9136.976663,415309.6786,415307.8206,415308.2722,415309.8619,415303.8463,415304.8851,415303.7627,626282.0522,626287.3145,626280.9351,626292.7043,626293.8719,626291.8464,626283.8794,4778.064235,4748.859026
415307,1049096.673,636865.7609,581270.0642,711435.9068,572040.7931,415307,662985.4296,640335.7652,349521.5613,765348.0762,883428.8629,4758,3639.169541,5470.617734,6462.577566,2564.724472,5658.169975,415305.0426,415311.6337,415300.2331,415308.049,415309.1737,415306.688,415306.2975,662975.751,662987.3432,662982.2702,662983.7829,662985.0877,662979.0951,662989.352,4772.209467,4773.938761
415307,1042367.485,246588.613,223004.157,618944.1361,678395.3355,415307,814660.7849,522728.3024,746941.6695,542787.3552,146975.1127,4758,2600.502613,7455.963907,7744.483646,1055.68659,3856.488637,415306.3985,415314.2271,415307.0726,415308.2454,415305.4735,415310.6073,415305.2345,814663.7606,814662.4307,814658.7077,814658.5856,814661.6377,814673.928,814655.7034,4760.583066,4760.655853
415307,656495.4168,569931.4608,42162.88284,549638.6868,442320.2413,415307,552430.6685,415156.4756,437290.1576,760865.5749,294280.8226,4758,4572.640793,6166.541939,7496.731604,4584.983818,8113.880375,415304.3367,415302.6807,415309.4555,415309.0993,415308.176,415312.6765,415307.6792,552424.3673,552419.9014,552438.4182,552425.4952,552438.4143,552445.5829,552441.7739,4747.172712,4770.138861
415307,520823.2575,392951.4835,1934403.388,818169.5513,405030.9104,415307,790633.7639,322478.3128,760962.8891,528743.8013,1271473.153,4758,748.6363369,4153.634359,3209.620856,1896.615238,4129.137663,415305.6412,415304.8939,415306.0934,415304.2129,415311.2241,415306.7168,415306.2308,790625.9646,790639.4264,790633.018,790637.3584,790637.0776,790640.8757,790627.837,4752.980579,4753.842674
415307,777339.6118,610236.8811,474384.988,533969.6095,573405.6017,415307,652654.9185,498049.9633,677498.1592,636777.0271,433601.6609,4758,936.147367,3530.380509,6778.691663,3413.461268,8340.726505,415304.4765,415305.7728,415313.9333,415298.4283,415305.4749,415305.6627,415307.6127,652649.8942,652672.7934,652654.4226,652665.5229,652652.7576,652649.5723,652646.3581,4752.296972,4762.258147
415307,1086946.901,529854.0164,480500.0798,497931.9881,284643.0811,415307,380214.4655,503698.5618,590896.4228,581115.6318,312606.1024,4758,4366.20647,10087.54217,6991.860271,4119.500722,6655.520485,415310.213,415308.496,415306.9392,415309.2686,415306.5775,415309.2862,415308.6356,380220.7918,380215.9455,380213.3828,380209.7211,380212.8308,380224.1055,380222.4094,4759.974099,4756.604836
415307,533918.6464,629670.8474,138987.6218,609885.2526,580727.5645,415307,602171.0352,711218.9821,514137.1863,404625.0498,593214.4434,4758,1105.686289,8097.580882,3557.167027,8432.498432,6952.901847,415313.4118,415302.4581,415309.8378,415306.9855,415310.9109,415305.5538,415317.3604,602158.0912,602165.9249,602172.1953,602158.7416,602188.4036,602178.4533,602168.2279,4763.389671,4765.030445
415307,451142.8468,853635.487,182647.6336,569491.1981,659814.9634,415307,748092.331,646980.9561,540174.6489,541300.3314,748764.5013,4758,3778.441655,2462.580174,5338.442432,57.57920695,4477.126563,415305.4377,415310.8844,415309.9319,415307.0866,415310.4978,415308.4622,415305.4841,748108.7269,748083.8866,748095.111,748092.1782,748096.7428,748087.7855,748097.102,4763.104521,4759.889971
415307,1072908.175,730126.1581,100092.8921,473596.4495,546064.4307,415307,702997.6461,447091.5471,479077.9271,653958.583,299675.0466,4758,4835.77542,5315.644093,5329.156481,4627.236909,6511.240515,415311.6526,415308.5338,415306.3195,415307.7379,415302.7287,415306.0566,415310.518,703006.8171,702999.1251,702987.834,703009.9514,702994.6139,702984.3029,702986.2666,4742.364613,4778.310479
415307,847639.1308,580782.3502,920761.7831,474989.9014,596021.1686,415307,594171.4652,617180.5136,736523.6188,825949.7159,285528.4096,4758,3007.795802,5648.963451,5675.66719,450.1620305,5123.581982,415303.651,415308.6253,415303.3523,415311.4997,415307.6705,415307.9719,415313.1985,594173.7158,594172.3703,594168.2156,594184.6302,594145.1974,594171.4383,594176.9602,4765.732214,4750.430985
415307,1174477.988,738599.88,288080.9073,854867.5432,447688.7179,415307,523374.2555,620616.4702,599977.4959,451369.2677,291784.9898,4758,2846.001839,5143.905826,3698.280929,4207.283935,5350.834474,415309.1793,415305.207,415304.8303,415314.2278,415305.8569,415301.3836,415306.5361,523365.047,523383.9896,523382.4504,523380.0776,523370.6157,523377.5416,523373.7397,4756.744808,4753.212782
415307,589595.1011,450532.8008,1835760.488,702019.8936,278341.2202,415307,726651.161,509452.2165,306046.5177,464845.8393,103130.7749,4758,1347.497745,4885.016201,3815.033688,2141.97826,5517.05004,415314.736,415309.6685,415307.1701,415312.425,415309.8762,415301.6876,415307.9416,726650.003,726649.4447,726664.1345,726643.741,726643.5551,726646.1478,726653.6442,4759.970196,4756.709696
415307,377686.1968,522318.9061,409854.6843,803987.4241,616041.9768,415307,370554.4661,410015.5388,809488.3271,504796.0064,73546.11262,4758,4050.570288,8356.470275,5649.07798,1007.46474,3005.766724,415309.7736,415304.4608,415305.4643,415305.3174,415305.921,415302.1268,415311.2988,370563.278,370562.1535,370554.1611,370555.4302,370553.7479,370559.8981,370556.0287,4740.522669,4761.056736
415307,501721.6416,370568.4385,833602.2656,662572.6064,636299.2913,415307,567329.6589,421163.8055,339047.0184,485081.7107,519685.8742,4758,3942.644272,5923.298692,5822.212332,10791.91152,9793.525633,415307.0801,415303.7381,415310.9459,415307.2665,415306.0678,415299.2813,415310.2557,567339.1862,567343.3648,567327.0038,567327.3838,567331.4447,567330.8849,567351.1573,4779.77178,4746.867483
415307,1083423.052,498252.0038,516673.9506,470406.6149,391339.0993,415307,792168.5891,530914.7161,318572.2794,618344.005,178347.1438,4758,3978.759533,6024.671003,7506.845942,8509.790622,7662.53041,415308.6474,415306.7767,415307.2781,415306.4655,415309.1431,415306.457,415298.3911,792171.686,792166.7965,792175.9835,792170.3472,792165.8349,792162.0395,792173.441,4755.105913,4737.671241
